"","property_id","city","price","month","year","surface_total","surface_covered","rooms","bedrooms","bathrooms","property_type","operation_type","title","description","balcony","garage","geometry","distancia_parque","area__parque","distancia_parque_infatil","distancia_hospital","distancia_clinica","distancia_estacion_bus","distancia_policia","distancia_colegio","distancia_mercado"
"153","8dddd58f0cdb61935628f161","Bogotá D.C",1280000000,7,2019,170,170,3,3,3,0,"Venta","apartamento en en bogota chico","apartamento remodelado para o de 17021 mts con excelente localizacin en el chico exterior en tercer piso tres alcobas tres baos sala comedor con chimenea a lea dos estudios cocina cerrada alcoba y bao de servicio dos garajes el del canon incluye la administracin","0","1",c(-74.055, 4.677),336.182824295809,3038.40306543849,336.182824295809,778.782433400159,212.844842384766,467.754620253863,888.406152480228,519.353525032277,2029.90086446128
"154","0a58595f37c1c68401e3cd32","Bogotá D.C",985800000,7,2019,144,144,3,3,3,0,"Venta","apartamento en en bogota chico reservado","apartamento exterior esquinero con bella vista a parque elegante y moderno ubicado en el exclusivo y recursivo sector de chic reservado 144 m2 de rea privada muy iluminado 3 habitaciones 2 y 12 baos ms bao servicio 2 parqueaderos independientes","0","1",c(-74.04, 4.679),220.690757617223,5494.18012631536,220.690757617223,1658.11903132419,1473.20309316151,718.295738906156,1467.62160740066,1456.13172524119,1747.06301733025
"155","45e972c46e953dd8916ce582","Bogotá D.C",1200000000,7,2019,196,196,4,4,2,0,"Venta","apartamento en en bogota chico","apartamento para o de 196 m2 de cuatro alcobas dos baos completos sala comedor muy amplios sala auxiliar cocina cerrada a gas alcoba y bao de servicio dos garajes independientes y depsito exterior con excelente iluminacin en todos sus espacios","0","1",c(-74.056, 4.677),273.497995257635,1478.77054501019,273.497995257635,752.927556314953,106.235905888519,362.63317088104,781.603576055634,598.132943293778,2082.77567095674
"156","7131a92399d06bf8331128eb","Bogotá D.C",840000000,6,2019,138,NA,NA,1,3,0,"Venta","apartamento en rosales mls 19592","hermoso apartamento en rosales con amplios espacios iluminados y remodelados al estilo moderno contemporaneo posee 2 terrazas que le brindan la frescura de un ambiente natural en la alcoba principal tiene paredes con calefaccion vestier y sala de bano disfrute de esta exclusiva propiedad en la mejor zona de bogota","1","0",c(-74.0500030518, 4.6589999199),221.894002550644,2856.00580131991,221.894002550644,1263.50677209712,1039.87524906281,1325.99794547442,333.989259561118,660.578212131389,2701.6136196115
"157","74dc81d9bc49f1a741f11928","Bogotá D.C",970000000,6,2019,104,NA,NA,2,3,0,"Venta","para inversionista rentando apto chico norte 104 m22 alcobas","vendemos bello apartamento para estrenar en chico norte son 104 metros dos alcobas dos banos bano social cocina abierta salon comedor con balcon zona de lavanderia dos parqueaderos independientes un deposito edificio o con gimnasio cancha de squash teatrino elegante recepcion con sala de espera tres ascensores parque infantil salon social sala de juntas planta electrica zona tranquila se percibe de renta x","1","1",c(-74.047996521, 4.6810002327),133.123250298127,5270.17221842533,133.123250298127,790.792955374816,632.157825473229,441.803141555384,1206.20294610227,831.018105205879,1369.92489425361
"158","87e0dec1570bba1a1d45f135","Bogotá D.C",750000000,6,2019,82,NA,NA,2,2,0,"Venta","de apartamento en chico chapinero bogota x","x apartamento para en chico virrey para estrenar exterior dos habitaciones con banos privado bano social sala comedor cocina integral tipo americano lavanderia independiente caldera balcon pisos en madera y alfombra deposito dos garajes cubiertos independientes en edificio que cuenta con salon social con terraza gimnasio lavanderia comunal planta de suplencia total parqueadero para visitantes vigilancia permanente con el respaldo de oikos inmobiliaria","1","1",c(-74.0548882, 4.6763271),295.675118673966,479.507068465415,295.675118673966,733.381383187375,249.694958035858,464.951189743793,859.320424472668,456.608376962237,2091.32846841695
"159","4320067afdabdc1a3d65cea3","Bogotá D.C",652000000,6,2019,69,NA,NA,2,3,0,"Venta","gran oportunidad se vende apartamento en chico","exclusivo apartamento en de 69 metros cuadrados en el sector de chico cercano al parque la 93 el inmueble tiene excelentes acabados mayores informes llamar al x96 o al x23","0","0",c(-74.0469970703, 4.6810002327),46.6506355161784,5270.17221842533,46.6506355161784,877.459296365865,708.482071356204,358.669363331708,1231.31671319183,902.784187637663,1362.29119659304
"160","79c452452770d56ad2926316","Bogotá D.C",730000000,6,2019,133,NA,NA,2,3,0,"Venta","apartamento en chico norte fr","comodo apartamento en exclusiva zona del chico con espacios iluminados y remodelados te ofrece una estrategica ubicacion en la carrera 5ta rodeado de sectores urbanos con alta seguridad y acceso a principales puntos de la ciudad oportunidad de inversion en el norte de bogota","0","0",c(-74.0439987183, 4.6710000038),539.165481075964,743.46603605964,539.165481075964,1369.01213688167,1438.28072177092,1376.68082885917,668.101511115032,496.318004538188,2491.06871959678
"161","f93efded65f193070a900614","Bogotá D.C",580000000,6,2019,79,NA,NA,2,2,0,"Venta","se vende hermoso apartamento en chico","se vende hermoso apartamento de 79 metros cuadrados ubicado en el exclusivo sector de chico de la ciudad de bogota el de la propiedad es de x s mayores informes llamar al x96 o al x23","0","0",c(-74.0469970703, 4.6810002327),46.6506355161784,5270.17221842533,46.6506355161784,877.459296365865,708.482071356204,358.669363331708,1231.31671319183,902.784187637663,1362.29119659304
"162","dd5bc2fffad8597e2073a95c","Bogotá D.C",620000000,6,2019,90,NA,NA,2,3,0,"Venta","apartamento en en chico norte iii","hermoso apartamento en zona exclusiva de la ciudad con menos de 6 meses de uso altura doble vista de nales de piso a techo muy iluminado terraza con zona bbq br sector de alta izacion cerca a la zona financiera acceso por la carrera quince y la calle no y dos 4 anos de construido contacto alejandra salgado","1","0",c(-74.0500030518, 4.6830000877),331.268054418582,232.423226052926,331.268054418582,477.612790300713,320.027463110996,517.504255801018,1408.1685541645,520.804455040864,1198.52608763319
"163","f89a14638529498fc1694b03","Bogotá D.C",700000000,6,2019,191,NA,NA,3,4,0,"Venta","de apartamento en chico chapinero bogota x","x penthouse duplex interior iluminado cerca a la cra 15 y a la nqs con pisos en madera y marmol sala comedor cocina integral estudio chimenea calentador de paso zona de lavanderia cuarto y bano de servicio terraza deposito dos garajes conjunto cerrado parqueadero para visitantes","1","1",c(-74.050838, 4.6821381),214.241540433473,507.322945702432,214.241540433473,482.913224619296,369.136767223311,530.445127651253,1315.67823403822,565.805157125604,1319.64130072651
"164","599b09578cb8b4b895d1859f","Bogotá D.C",938000000,6,2019,108,NA,NA,3,3,0,"Venta","espectacular apartamento en chico bogota","apartamento conformado por sala comedor con terraza de uso exclusivo cocina cuarto de ropas alcoba de servicio con bano bano social estar alcoba con bano alcoba principal con vestier y bano exclusividad total sector chico x s informes x96 o al x23","1","0",c(-74.0469970703, 4.6810002327),46.6506355161784,5270.17221842533,46.6506355161784,877.459296365865,708.482071356204,358.669363331708,1231.31671319183,902.784187637663,1362.29119659304
"165","0e6884432bd40812790b32cd","Bogotá D.C",698000000,6,2019,103,NA,NA,3,3,0,"Venta","de apartamento en chica norte chapinero bogota x","x apartamento esquinero para en chico norte cuenta con tres habitaciones tres banos sala comedor cocina integral tipo americano calentador de paso zona de lavanderia pisos en madera laminada deposito dos garajes cubiertos en servidumbre en edificio que cuenta con terraza bbq parque para ninos inmueble para inversionista con el respaldo de oikos inmobiliaria","1","1",c(-74.0501788, 4.6828588),307.204061585502,507.322945702432,307.204061585502,472.687575536646,322.636739743082,514.245348896807,1392.61419721449,523.947940232124,1219.58109259076
"166","c84517b56b4c111e577f45ca","Bogotá D.C",560000000,6,2019,106,NA,NA,3,3,0,"Venta","de apartamento en chica norte chapinero bogota x","x apartamento exterior para la totalmente remodelado tres alcobas 2 banos y 1 bano social pisos en madera dos garajes en linea y deposito ubicado sobre la autopista norte al lado de la sede compensar cerca a transmilenio y calle 100","0","1",c(-74.0575861, 4.6809949),340.291533971222,4896.81924414675,340.291533971222,303.140815671952,226.298204261041,235.862497275155,879.386698879338,618.687705407925,1823.61583498724
"167","3acfd8ff04666c68dd7d664d","Bogotá D.C",560000000,6,2019,104,NA,NA,3,3,0,"Venta","apartamento en chico navarra fr","comodo apartamento en chico reservado posee excelentes espacios de sala y comedor cocina independiente y hall de alcobas con puerta privada posee piso en madera laminada balcones que generan iluminacion natural y estrategica ubicacion con facil acceso a comercios y transporte publico","1","0",c(-74.0469970703, 4.6810002327),46.6506355161784,5270.17221842533,46.6506355161784,877.459296365865,708.482071356204,358.669363331708,1231.31671319183,902.784187637663,1362.29119659304
"168","7d415a303b1a90bf98c313c8","Bogotá D.C",973000000,6,2019,108,NA,NA,3,3,0,"Venta","se vende apartamento en chico bogota exclusivo","espectacular apartamento en en el sector de chico de la ciudad de bogota el inmueble tiene un area de 108 metros cuadrados excelentes acabados y una maravillosa distribucion el de la propiedad es de x s informes x96 o al x23","0","0",c(-74.0469970703, 4.6810002327),46.6506355161784,5270.17221842533,46.6506355161784,877.459296365865,708.482071356204,358.669363331708,1231.31671319183,902.784187637663,1362.29119659304
"169","5c2161fc9cd2b78e0d78df01","Bogotá D.C",820800000,6,2019,115,NA,NA,3,3,0,"Venta","de apartamento en chico chapinero bogota x","x apartamento para en chico amoblado exterior tres alcobas tres banos sala comedor independiente cocina integral tipo americana caldera zona de ropas alcoba de servicio bano de servicio balcon piso en ceramica y madera laminada deposito dos parqueaderos cubiertos edificio que cuenta con salon social gym dos salon de negocios terraza bbq parque infantil salon de juegos parqueaderos para visitantes se encuentra arrendado ideal para inversionista del tres de pesos con el respaldo de oikos inmobiliaria","1","1",c(-74.0547872, 4.6820657),228.381037078305,4010.92213931572,228.381037078305,314.018835906774,273.300155714875,354.939429463173,1182.47703505067,593.955820198168,1536.06193089995
"170","5acb9299c92d9bf0f9b7bde3","Bogotá D.C",1240000000,7,2019,124,NA,NA,1,2,0,"Venta","de apartamento en chico chapinero bogota x","x apartamento tipo loft de una alcoba con excelente diseno arquitectonico y terminados alcoba amplia con walking closet y bano terraza de treinta m2 area social integrada con cocina integral moderna muebles empotrados calefaccion el edificio fue construido con altas especificaciones y equipos especiales el inmueble tiene deposito y dos garajes independientes","1","1",c(-74.0535704, 4.6823638),110.578544922201,4010.92213931572,110.578544922201,367.223978402107,371.265388538117,418.890922659869,1306.88843015192,519.43978931056,1432.8477318194
"171","dad0ac43377b6d04f6188573","Bogotá D.C",470000000,7,2019,48,NA,NA,1,2,0,"Venta","de apartamento en la cabrera norte bogota x","x apartamento de cuarenta y ocho metros cuadrados ubicado en el exclusivo sector de la cabrera una alcoba con bano y walking closet sala comedor cocina abierta bano social area de ropas un garaje deposito puerta de seguridad roof garden bbq zona de ejercicios zona de lectura bicicletero sistema de recuperacion y purificacion de aguas lluvias para sanitarios y jardines","0","1",c(-74.051838, 4.6730268),211.805755164666,28558.0030150157,211.805755164666,614.118090506921,738.785523919763,846.930420340746,362.559352490861,51.4800909578,2320.77258815535
"172","e0527db65a7a48bf4b1ae0aa","Bogotá D.C",450000000,7,2019,46,NA,NA,1,1,0,"Venta","de apartamento en chica norte chapinero bogota x","x hermoso aparta estudio como nuevo con una terraza de setenta mts comunal de uso exclusivo del apto un bano pisos en madera laminada caldera ubicado en zona exclusiva de la no y tres cerca a restaurantes area apto cuarenta y seis mts mas setenta de terraza","1","0",c(-74.0558426, 4.6854211),528.573924946455,2943.01644597453,528.573924946455,239.340321386899,94.3498187447731,181.749463459409,1129.23912715897,398.547813775825,1340.02149168181
"173","7efe6e348ed8e815340b8168","Bogotá D.C",520000000,7,2019,55,NA,NA,1,1,0,"Venta","de apartamento en chica norte chapinero bogota x","x lindo apartamento duplex sobre la carrera septima edificio de tres anos de construido tipo loft muy bien iluminado acabados modernos","0","0",c(-74.0517145, 4.6762594),441.954259100151,2596.96994948496,441.954259100151,877.296987031313,586.098731079526,814.766897463977,685.798568221524,309.511112525118,1970.60787633648
"174","52ea5122ee8a7527b7362bd2","Bogotá D.C",450000000,7,2019,81,NA,NA,1,2,0,"Venta","de apartaestudio en chica norte chapinero bogota x","x excelente aparta estudio bien ubicado comodas vias de acceso","0","0",c(-74.0564156, 4.6861727),608.083456651877,2943.01644597453,608.083456651877,287.739019740202,136.626323559062,78.6174311169346,1051.81069350624,414.507613516958,1338.1520102029
"175","96634be46f360374cfeaa9fb","Bogotá D.C",1450000000,7,2019,191,NA,NA,2,3,0,"Venta","de apartamento en chico chapinero bogota x","x vista excelente trescientos sesenta grados el balcon rodea el apartamento super claro como nuevo el edificio cuenta con gimnasio jaula de golf planta total desde la circunvalar a la sala tiene la altura de un quinto piso la entrada del edificio no es la circunvalar permuta","1","0",c(-74.0499214, 4.6775632),270.374530107283,13348.9526579703,270.374530107283,978.901501719034,772.02483715598,859.515279000078,803.648727623966,504.674791069348,1781.26998892296
"176","8c6831df636b9aa86bb9a490","Bogotá D.C",420000000,7,2019,73,NA,NA,2,3,0,"Venta","de apartamento en chico chapinero bogota x","x apartamento remodelado acabados de lujo perfecto para parejas estudiantes sector tranquilo ubicacion estrategica faciles vias de acceso","0","0",c(-74.0464666, 4.6772834),165.916933116461,13348.9526579703,165.916933116461,1206.58875023209,1066.39488804061,700.439432108944,865.592303129667,737.099760016733,1775.14584886822
"177","2141a9e47df8197443d0f53c","Bogotá D.C",700000000,7,2019,75,NA,NA,2,2,0,"Venta","de apartamento en la cabrera norte bogota x","x apartamento de setenta y cinco metros cuadrados ubicado en un moderno edificio de ultima tecnologia el apartamento cuenta con dos alcobas la principal con bano la segunda alcoba comparte el bano con el area social sala comedor en un solo ambiente cocina abierta el apartamento es muy iluminado y todos los ambientes tienen una linda vista a los arboles y a las montanas apartamento de esquina que lo convierte en uno de los mejores del edificio el apartamento cuenta con una maravillosa terraza en el ultimo piso con bbq gimnasio business center salon comunal tambien cuenta con cableado estructurado y un sistema de seguridad sin igual","1","0",c(-74.051838, 4.6730268),211.805755164666,28558.0030150157,211.805755164666,614.118090506921,738.785523919763,846.930420340746,362.559352490861,51.4800909578,2320.77258815535
"178","bd5e3c64982d667419eee5bd","Bogotá D.C",1250000000,7,2019,167,NA,NA,2,4,0,"Venta","de apartamento en el retiro chapinero bogota x","x apartamento ubicado en sector exclusivo del chico espacios amplios buena iluminacion cerca de la zona financiera y centros comerciales zona muy segura cerca de vias principales edificio de conservacion arquitectonica","0","0",c(-74.0527904, 4.6732197),277.052055110054,28558.0030150157,277.052055110054,544.61909824551,647.01450142712,740.630703863124,446.223113744091,101.220436750848,2328.64123951889
"179","634dd12b7721b70cf2a42074","Bogotá D.C",1200000000,7,2019,230,NA,NA,2,4,0,"Venta","de apartamento en chica norte chapinero bogota x","x apartamento para remodelar con buena iluminacion cuatro terrazas balcon dos alcobas dos con bano privado cuarto y bano de servicio tres garajes uno independiente y dos con servidumbre de los cuales dos tienen entrada por la cra septima y uno por la carrera sexta dos porterias por la septima y por la sexta","1","1",c(-74.0519534, 4.6762135),468.693658086941,2596.96994948496,468.693658086941,857.673049829762,561.386753641952,788.044282264526,688.797904530074,303.627371408339,1983.18932695987
"180","486c37cfb41ac5fd6c95b0ad","Bogotá D.C",480000000,7,2019,150,NA,NA,3,2,1,"Venta","de casas en la serena occidente bogota x","x excelente casa de dos niveles remodelada con vista exterior a la calle principal dos banos uno con division de vidrio pisos en ceramica garaje cubierto para dos carros cocina amplia integral patio grande","1","1",c(-74.0527811, 4.6775668),471.674377339784,3776.34792828765,471.674377339784,832.132205757105,455.331952747822,721.530724895053,861.454962284745,464.087170671425,1871.35238983582
"181","b65c67315f302d7fda7739a8","Bogotá D.C",930000000,7,2019,160,NA,NA,3,4,0,"Venta","de apartamento en chico chapinero bogota x","x apartamento amplio sin remodelar vista exterior cuarto y bano del servicio excelente ubicacion","0","0",c(-74.053457, 4.68547622),415.445918578628,2691.9037506456,415.445918578628,22.0237035614118,114.327386652466,72.6254019561292,1138.3347823494,189.147241351175,1147.20961451068
"182","64f385905ad1b16a61c2822b","Bogotá D.C",1300000000,7,2019,148,NA,NA,3,3,0,"Venta","de apartamento en la cabrera norte bogota x","x apartamento de ciento cuarenta y ocho metros cuadrados excelente vista y ubicacion tres alcobas tres banos estudio zonas verdes parqueo para ninos parqueadero de visitantes","0","1",c(-74.0582201, 4.6780181),382.812281235804,1801.05834128076,382.812281235804,641.423436307916,99.9342589996696,260.441719880079,604.901667301531,691.212061756542,2124.22145309142
"183","d751e151f5c6bf5ee4a1afae","Bogotá D.C",1550000000,7,2019,273,NA,NA,3,4,0,"Venta","de apartamento en chica alto chapinero bogota x","x apartamento totalmente remodelado con tres habitaciones estudio con muebles de biblioteca cocina con isla y torre de hornos campana cuarto y bano de servicio deposito","0","0",c(-74.049228, 4.6767529),168.255797595882,13348.9526579703,168.255797595882,1092.49610000393,851.312830420491,883.965782992898,718.49394714847,470.045426598426,1856.18922016207
"184","4c55d8a2a973de4b29a711f5","Bogotá D.C",1490000000,7,2019,224,NA,NA,3,4,0,"Venta","de apartamento en el refugio noroccidente bogota x","x hermoso apartamento con vista a bosque privado vista panoramica un apartamento por piso acceso privado por ascensor excelentes acabados espacios amplios cocina integral con comedor auxiliar sala con dos ambientes y chimenea","0","0",c(-74.051731, 4.6729426),196.893915713599,28558.0030150157,196.893915713599,618.788373782877,753.880314949484,859.279731223068,348.164357970441,63.5149473729225,2326.94467040191
"185","35cc5bb99e32a97f79e99ea3","Bogotá D.C",1200000000,7,2019,220,NA,NA,3,3,0,"Venta","de apartamento en chica norte chapinero bogota x","x apartamento con buena luz natural lindo buenos espacios tres garajes area 220 mt2 muy bien ubicado","0","1",c(-74.0540411, 4.6818103),143.897453728433,4010.92213931572,143.897453728433,398.818933611982,360.661187202979,442.366326363742,1227.76495388032,591.947413209444,1512.80047510805
"186","0dfcc345de4543f1d580fd50","Bogotá D.C",1500000000,7,2019,138,NA,NA,3,4,0,"Venta","de apartamento en chica norte chapinero bogota x","x espectacular apartamento para estrenar apartamento de alto nivel esta especialmente recomendado para familias y parejas teniendo en cuenta la privacidad de que disfruta y su agradable ambiente con mucha luz natural gracias las nas incluso en los cuartos de bano facil acceso","0","0",c(-74.0578281, 4.681906),282.640131034942,2743.0029311407,282.640131034942,212.605126149913,144.09334784618,133.180810597017,942.664514686913,583.711543277828,1767.92113831653
"187","1d0689b12d6d6ad1c677c9d8","Bogotá D.C",1250000000,7,2019,196,NA,NA,3,2,0,"Venta","de apartamento en chica norte chapinero bogota x","x apartamento de tres alcobas amplia zona social con salida a terraza estudio independiente pisos en madera muy buenos terminados interiores excelente localizacion cerca del parque de la 93 cocina integral con zona de ropas independiente le corresponden dos garajes cubiertos","1","1",c(-74.0552382, 4.6852654),473.544628473397,2943.01644597453,473.544628473397,209.935695518921,149.690785223246,219.280839422353,1144.55564785996,349.108559587171,1301.56008743414
"188","61cb11331bfc6fbdd9262001","Bogotá D.C",1200000000,7,2019,160,NA,NA,5,3,0,"Venta","de apartamento en la cabrera norte bogota x","x amplio apartamento con cuatro alcobas mas aparta estudio independiente exclusivo sector el aparta estudio tiene una alcoba bano cocina y sala comedor edificio sin ascensor comodas vias de acceso","0","0",c(-74.0532422, 4.67547),327.26783491432,3776.34792828765,327.26783491432,711.179433461127,455.509002972393,645.277793681657,675.108410893298,265.339506408065,2107.46877673847
"189","5df08389183b9fe9031dfeb1","Bogotá D.C",380000000,7,2019,68,68,2,2,1,0,"Venta","apartamento en en bogota quinta camacho","presentamos este estupendo apartamento en en quinta camacho un agradable sector donde podrs tener todo a la mano con un moderno diseo mucha luz natural la propiedad tiene ingreso mediante la sala comedor con la cocina abierta estilo americano con zona de ropas y cuarto bao de servicio luego encontrarn las habitaciones de muy buen tamao y excelente espacio de almacenamiento pide tu cita ya","0","0",c(-74.056, 4.654),1062.38864617497,2128.67093003174,1062.38864617497,589.801936069574,434.549433245573,788.397948649738,139.783288568939,588.778069400911,1910.32761604036
"190","7e1b46d4563ab1e58cc92995","Bogotá D.C",750000000,7,2019,134,134,2,2,3,0,"Venta","apartamento en en bogota chico alto","excelente oportunidad apartamento en en el exclusivo sector de chico alto 134m2 cuenta con 2 habitaciones 3 baos sala comedor 1 parqueadero depsito muy buena iluminacin excelente ubicacin fciles vas de acceso","0","1",c(-74.043, 4.67),525.647057460168,743.46603605964,525.647057460168,1468.08210366353,1528.32823496291,1498.24233376541,775.596579241187,495.173473980602,2462.9796763556
"191","d400f38c7265732bc9996922","Bogotá D.C",530000000,7,2019,86,86,3,3,2,0,"Venta","apartamento en en bogota chapinero alto","apartamento en chapinero alto con excelente distribucin en un tercer piso consta de tres habitaciones la principal con bao y vestier sala comedor en un solo ambiente cocina tipo americano sus pisos son laminados un parqueadero el edificio tiene una terraza comunal con bar b q el apartamento e st muy bien ubicado cerca a universidades muy buenas vas de acceso la circunvalar carrera quinta y sptima","1","1",c(-74.059, 4.643),148.856194864944,1703.11977300284,148.856194864944,933.494113863515,408.672769585788,757.703892778562,475.665278109382,694.555439175827,1419.18427916186
"192","7393ff3e85ad8c0d73c24dd8","Bogotá D.C",650000000,7,2019,93,93,2,2,2,0,"Venta","apartamento en en bogota chapinero alto","hermoso apartamento en chapinero alto rea 93 mts piso 15 antigedad 8 aos sala comedor terraza 2 alcobas 2 baos rea de lavandera cocina abierta 2 garajes en lnea 1 depsito edificio con club house espectacular piscina climatizada y cubierta reas hmedas canchas squash salnes de billar y ping pong tres salones para eventos super oficina totalmente dotada minimarket con servicio a domicilio a los apto terrazas muy grandes con vista a la ciudad 3 gym 3 salones de juegos para nios 65 parqueaderos para visitantes favor contactar a andrea beltran","1","1",c(-74.055, 4.644),599.983025791125,22511.158927863,599.983025791125,1128.78379095761,865.551442764784,1196.49233680487,382.743182938472,318.714561411494,1807.53933133163
"193","d99a1c976e3825cec932345b","Bogotá D.C",1200000000,7,2019,142,142,3,3,3,0,"Venta","apartamento en en bogota los rosales","lindo apartamento de 142 mts2 ms 10 mts2 de terraza tres alcobas tres baos sala con chimenea comedor cocina integral zona de ropas bao del servicio piso de madera vista exterior iluminacin natural el edificio cuenta con seguridad privada ascensor planta elctrica parqueadero de visitantes gimnasio saln comunal parque infantil cancha de squash","1","1",c(-74.048, 4.662),194.70976418958,2048.3429984337,194.70976418958,1187.58839206909,1185.08030567994,1475.79480206388,663.052183079604,382.265221824075,3033.38847341252
"194","f2f4e1420e87b3ea2fc3cb2e","Bogotá D.C",890000000,7,2019,127,127,3,3,3,1,"Venta","casa en en bogota chapinero alto","casa en ubicada en la av circunvalar 42 barrio chapinero alto la casa cuenta con 3 niveles altillo en el primer nivel encuentra 1 habitacin 1 bao y estudio en el segundo nivel encuentra cocina sala comedor con chimenea patio con un generoso espacio y nales de techo a piso con vista hacia el occidente de la ciudad en el tercer nivel encuentra la habitacin principal con vestier y bao privado y en el altillo encontrara una habitacin que fue adecuada el conjunto tiene piscina sauna parque infantil cancha de micro ftbol y cuenta con una excelente ubicacin ya que es uno de los barrios mas tradicionales y exclusivos de la ciudad cuenta con vas como la av circunvalar cra 7 cra 5 cll 72 cll 57 y av caracas estaciones de transmilenio av 39 cll 45 marly cll 57 cll 63 flores cll 72 cuenta con infinidad de restaurantes bancos gimnasios c c universidades colegios teatros y prcticamente todo lo que usted necesita esta en este sector","1","0",c(-74.062, 4.627),485.616016794392,4152.13276196296,485.616016794392,312.04563127743,400.224728600473,743.568321332151,471.51182239903,422.13128653075,891.079824648121
"195","a1d72dda32971cc4872a9625","Bogotá D.C",569500000,7,2019,66,66,1,1,1,0,"Venta","apartamento en en bogota el refugio","en pads te presentamos en un apartamento ideal para quienes desean independizarse ya que se encuentra en una excelente ubicacin a pasos de oficinas centros comerciales y de entretenimiento cuenta con muy buenos accesos y medio de transporte a disposicin desde all ser fcil llegar a la zona t famosa por sus bares y restaurantes visita nuestra pgina web para mayor informacin cdigo 3548","0","0",c(-74.049, 4.663),238.05620181975,2048.3429984337,238.05620181975,1033.29401818831,1030.47285902734,1360.88954582706,761.772219704871,236.379285359378,2982.10941437394
"196","7835c1a94bd2269a0c0d4293","Bogotá D.C",370000000,7,2019,55,NA,NA,1,1,1,"Venta","apartamento en en bogota chico cod vbire5129","hermoso apartamento de 1 alcoba bano sala comedor en un mismo ambiente chimenea estufa y calentador electrico cortinas pisos en madera exterior garaje deposito balcon terraza con bbq area construida de 55 mts garajes para visitantes ascensor salon comunal edificio de 5 pisos 20 aptos en total cerca de parques restaurantes comodas vias de acceso remodelado","1","1",c(-74.043, 4.678),144.182129905673,2351.3284487966,144.182129905673,1431.97409942143,1261.2548497377,627.583894459206,1151.67756566016,1108.45065736061,1742.86836515012
"197","38987a01050f3d436dcf29f5","Bogotá D.C",361482986,7,2019,32,NA,NA,1,1,1,"Venta","apartamento en en bogota chico cod vbire5867","excelente apartamento sobre planos de 32 mts una alcoba un bano 2 garajes exterior gimnasio salon comunal planta electrica ubicado cerca de vias principales y de transmilenio","0","1",c(-74.056, 4.683),384.535586200723,2943.01644597453,384.535586200723,144.595505546335,119.913547305407,201.572704809136,1163.10523358847,579.254734968195,1540.2965810294
"198","e0d65a544fece24d6fdb159e","Bogotá D.C",358000000,7,2019,58,NA,NA,1,1,1,"Venta","apartamento en en bogota chico norte cod vbcyf19818","apartamento en en chico exterior 58 m2 una habitacion un bano un garaje cubierto deposito terraza balcon chimenea vestier cocina y calentador electricos pisos en ceramica imitacion laminado tres parqueaderos de visitantes externos salon comunal excelentes condiciones ubicacion privilegiada cerca a la carrera septima carrera once y calle cien tour 360 https","1","1",c(-74.042, 4.678),42.3898211443641,2351.3284487966,42.3898211443641,1522.48227414965,1347.54773860671,670.835179933169,1228.96467068232,1208.2901115764,1771.85253194249
"199","42884d260cfc01329273d77a","Bogotá D.C",380000000,7,2019,49,NA,NA,1,1,0,"Venta","apartaestudio en en bogota chico norte cod vbcbr2370","inversionistas apto rentando moderno aparta estudio interior muy iluminado en excelente estado hall de entrada sala comedor cocina integral a gas tipo americano caldera una alcoba y un bano piso en madera laminada dos garajes separados y un deposito zonas comunes cctv vigilancia 24 horas 9 anos de construido administracion de x mas calderas","0","1",c(-74.055, 4.684),349.235679147833,2943.01644597453,349.235679147833,236.772922982325,201.904226023609,291.901798062101,1285.53012619463,422.741596391773,1383.48679859451
"200","51fe5a062b69df1262ba3c74","Bogotá D.C",1100000000,7,2019,134,NA,NA,2,1,1,"Venta","apartamento en en bogota chico norte cod vbluqx","la conexion de espacios de este apartamento en se logra a traves de detalles como su diseno moderno amplitud interior y una acertada distribucion sus 2 alcobas se acompanan por mas de 70m distribuidos en 3 terrazas independientes","1","0",c(-74.042, 4.677),86.9591876766338,2351.3284487966,86.9591876766338,1587.37847572555,1417.78155179542,771.250953629306,1154.64391738487,1166.46291395542,1878.52481484736
"201","f560fec1e9451082a7ed0b18","Bogotá D.C",900000000,7,2019,97,NA,NA,1,2,1,"Venta","apartamento en en bogota chico cod vbire5156","hermoso apartamento duplex de 1 alcoba con bano bano social sala comedor en un mismo ambiente estufa a gas calentador electrico de paso zona de lavanderia comunal cortinas chimenea a gas pisos en madera 2 garajes en linea deposito interior balcon area construida de 97 mts garajes para visitantes ascensor 2 salones comunales edificio de 7 pisos","1","1",c(-74.045, 4.675),345.152604467407,54254.2226291559,345.152604467407,1385.63667098925,1343.18586889052,929.43388107868,758.154397923685,784.8231562919,2037.13181883049
"202","6fa5b9c620be69fadb714abf","Bogotá D.C",750000000,7,2019,70,NA,NA,1,2,1,"Venta","apartamento en en bogota chico cod vbire4280","espectacular apartamento de 1 alcoba bano en la alcoba bano social sala comedor en un mismo ambiente estufa a gas caldera pisos en madera cortinas interior tiene balcon area construida de 70 mts un deposito 952 garajes independientes x garajes para visitantes 2 ascensores piscina zona bbq gimnasio zona para ninos cancha de squash sala de juntas sala de internet edificio de 9 pisos 56 apartamentos en total ubicado cerca de zonas comerciales y vias principales","1","1",c(-74.052, 4.673),222.332374347751,28558.0030150157,222.332374347751,597.666023612793,727.274759057485,829.154023478002,370.608428099394,54.5236803531528,2328.16940224184
